Obat E Katalog;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;JARUM HECTING OTOT 9;LUSIN;0.00;5.00;0.00;14.00;;19.00;;;0.00;0.00;;194000.00;;225000.00;;;5.00;;14.00;;19.00;0.00;970000.00;0.00;3150000.00;0.00;4120000.00;
84;KAIN PENGIKAT PASIEN;LBR;54.00;100.00;0.00;;;154.00;;;0.00;0.00;25000.00;25000.00;;;;54.00;100.00;;;;154.00;1350000.00;2500000.00;0.00;0.00;0.00;3850000.00;
85;KANTONG DARAH SINGLE BAD;BAG;0.00;0.00;;305.00;;305.00;;;0.00;220.00;;;77000.00;123000.00;;;;;85.00;;85.00;0.00;0.00;0.00;10455000.00;0.00;10455000.00;
86;KANTONG DARAH SINGLE 250 ML;BAG;;;;;;0.00;100.00;;100.00;0.00;;;;;111000.00;;;;;100.00;100.00;0.00;0.00;0.00;0.00;11100000.00;11100000.00;
87;KANTONG DARAH SINGLE 350 ML;BAG;;;;;;0.00;600.00;;600.00;0.00;;;;;111000.00;;;;;600.00;600.00;0.00;0.00;0.00;0.00;66600000.00;66600000.00;
88;KANTONG DARAH DOUBLE 350 ML;BAG;;;;;;0.00;550.00;;550.00;150.00;;;;;223000.00;;;;;400.00;400.00;0.00;0.00;0.00;0.00;89200000.00;89200000.00;
89;KANTONG DARAH TRIPLE BAG;BAG;0.00;0.00;;33.00;;33.00;;;0.00;0.00;;;150000.00;264000.00;;;;;33.00;;33.00;0.00;0.00;0.00;8712000.00;0.00;8712000.00;
90;KANTONG PLASTIK KECIL;BKS;;;;;;0.00;380.00;;380.00;8.00;;;;;16400.00;;;;;372.00;372.00;0.00;0.00;0.00;0.00;6100800.00;6100800.00;
91;KASA PANJANG 40 X 80 CM/KASA HIDROFIL;ROLL;;;;;;0.00;300.00;;300.00;25.00;;;;;317000.00;;;;;275.00;275.00;0.00;0.00;0.00;0.00;87175000.00;87175000.00;
92;KERTAS EKG  50 X 30  BERGARIS;ROLL;32.00;0.00;0.00;;;32.00;;;0.00;0.00;66924.00;;;;;32.00;;;;;32.00;2141568.00;0.00;0.00;0.00;0.00;2141568.00;
93;KERTAS EKG 63 X 30  BERGARIS;ROLL;0.00;26.00;0.00;;;26.00;;;0.00;0.00;;112000.00;;;;;26.00;;;;26.00;0.00;2912000.00;0.00;0.00;0.00;2912000.00;
94;KERTAS EKG 80 X 30  BERGARIS;ROLL;0.00;25.00;80.00;;;105.00;;;0.00;1.00;;129000.00;143000.00;;;;24.00;80.00;;;104.00;0.00;3096000.00;11440000.00;0.00;0.00;14536000.00;
95;KERTAS EKG 210 X 25;ROLL;;;;;;0.00;56.00;;56.00;3.00;;;;;317000.00;;;;;53.00;53.00;0.00;0.00;0.00;0.00;16801000.00;16801000.00;
96;KERTAS USG SONY  110 MM X 18 M;ROLL;0.00;0.00;14.00;;;14.00;;;0.00;9.00;;;497460.00;;;;;5.00;;;5.00;0.00;0.00;2487300.00;0.00;0.00;2487300.00;
97;KERTAS FOTO CANON SELPHY CP 820 BKS;BKS;0.00;6.00;0.00;;;6.00;;;0.00;0.00;;457000.00;;;;;6.00;;;;6.00;0.00;2742000.00;0.00;0.00;0.00;2742000.00;
98;KERTAS PUYER;BKS;;;;;;0.00;18.00;;18.00;3.00;;;;;18000.00;;;;;15.00;15.00;0.00;0.00;0.00;0.00;270000.00;270000.00;
99;"KLAMER 0;7        ";METER;0.00;0.00;0.00;10.00;;10.00;;;0.00;0.00;;;12800.00;12000.00;;;;;10.00;;10.00;0.00;0.00;0.00;120000.00;0.00;120000.00;
100;"KLAMER 0;8       ";METER;0.00;0.00;0.00;10.00;;10.00;;;0.00;0.00;;;12800.00;12000.00;;;;;10.00;;10.00;0.00;0.00;0.00;120000.00;0.00;120000.00;
101;LANOLIN;KG;0.00;0.00;9.00;;;9.00;;;0.00;0.00;;;765325.00;;;;;9.00;;;9.00;0.00;0.00;6887925.00;0.00;0.00;6887925.00;
102;LARUTAN BROWI 100 ML;BTL;0.00;0.00;2.00;;;2.00;16.00;;16.00;0.00;;;226390.00;290000.00;290000.00;;;;2.00;16.00;18.00;0.00;0.00;0.00;580000.00;4640000.00;5220000.00;
103;LAP HALUS;PCS;;;;;;0.00;6.00;;6.00;0.00;;;;;94500.00;;;;;6.00;6.00;0.00;0.00;0.00;0.00;567000.00;567000.00;
104;LAP BIASA;PCS;;;;;;0.00;6.00;;6.00;0.00;;;;;12500.00;;;;;6.00;6.00;0.00;0.00;0.00;0.00;75000.00;75000.00;
105;LAP KASAR;PCS;;;;;;0.00;6.00;;6.00;0.00;;;;;94500.00;;;;;6.00;6.00;0.00;0.00;0.00;0.00;567000.00;567000.00;
106;LYOSTIP 5 X 8;PCS;;;;;;0.00;8.00;;8.00;0.00;;;;;215000.00;;;;;8.00;8.00;0.00;0.00;0.00;0.00;1720000.00;1720000.00;
107;LUBRICANT (SEMPROT FAND SPICE);BTL;0.00;0.00;3.00;1.00;;4.00;;;0.00;0.00;;;382660.00;1103000.00;;;;3.00;1.00;;4.00;0.00;0.00;1147980.00;1103000.00;0.00;2250980.00;
108;"LEUKOPLAST 5 X 4;5";ROLL;0.00;0.00;301.00;10.00;;311.00;;;0.00;16.00;;;51600.00;56000.00;;;;285.00;10.00;;295.00;0.00;0.00;14706000.00;560000.00;0.00;15266000.00;
109;LISOL 1000 CC;BOTOL;101.00;0.00;0.00;;;101.00;;;0.00;7.00;29827.00;;;;;94.00;;;;;94.00;2803738.00;0.00;0.00;0.00;0.00;2803738.00;
110;MALAM (WAX)MERAH (MEDIUM);PCS;0.00;0.00;;13.00;;13.00;5.00;;5.00;0.00;;;;10300.00;110000.00;;;;13.00;5.00;18.00;0.00;0.00;0.00;133900.00;550000.00;683900.00;
111;MASKER HEALTH CARE;PCS;0.00;;38.00;;;38.00;;;0.00;17.00;;21700.00;24035.00;;;;;21.00;;;21.00;0.00;0.00;504735.00;0.00;0.00;504735.00;
112;MAYO NO.1;PCC;0.00;55.00;50.00;;;105.00;;;0.00;0.00;161000.00;109000.00;109250.00;;;;55.00;50.00;;;105.00;0.00;5995000.00;5462500.00;0.00;0.00;11457500.00;
113;MAYO NO.2;PCC;0.00;50.00;50.00;;;100.00;;;0.00;0.00;161000.00;109000.00;109250.00;;;;50.00;50.00;;;100.00;0.00;5450000.00;5462500.00;0.00;0.00;10912500.00;
114;MAYO NO.3;PCC;0.00;39.00;50.00;;;89.00;;;0.00;0.00;;109000.00;109250.00;;;;39.00;50.00;;;89.00;0.00;4251000.00;5462500.00;0.00;0.00;9713500.00;
115;MAYO NO.4;PCC;0.00;51.00;30.00;;;81.00;;;0.00;0.00;;109000.00;109250.00;;;;51.00;30.00;;;81.00;0.00;5559000.00;3277500.00;0.00;0.00;8836500.00;
116;MAYO NO.5;PCC;0.00;0.00;39.00;10.00;;49.00;;;0.00;0.00;;;109250.00;138000.00;;;;39.00;10.00;;49.00;0.00;0.00;4260750.00;1380000.00;0.00;5640750.00;
117;MIKRO APLIKATOR;PCS;0.00;0.00;;100.00;;100.00;;;0.00;0.00;;;96010.00;940.00;;;;;100.00;;100.00;0.00;0.00;0.00;94000.00;0.00;94000.00;
118;MITELLA (KAIN PENYAGGA);PCS;0.00;0.00;0.00;3.00;;3.00;;;0.00;0.00;;;;46000.00;;;;;3.00;;3.00;0.00;0.00;0.00;138000.00;0.00;138000.00;
119;NASAL PARINGEAL AIRWAY;PCS;0.00;0.00;30.00;;;30.00;;;0.00;0.00;;;288040.00;;;;;30.00;;;30.00;0.00;0.00;8641200.00;0.00;0.00;8641200.00;
120;"NYLON TS-15;75CM;3/8CIRCLE;REVERSE CUTTING;6/0;POLYAMIDE BLUE";PCS;;46.00;0.00;;;46.00;;;0.00;0.00;;100000.00;;;;;46.00;;;;46.00;0.00;4600000.00;0.00;0.00;0.00;4600000.00;
121;"NYLON TS-19;75CM;3/8CIRCLE;REVERSE CUTTING;4/0;POLYAMIDE BLUE";PCS;;14.00;0.00;;;14.00;;;0.00;14.00;;100000.00;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
122;"NYLON TS-27;75CM;3/8CIRCLE;REVERSE CUTTING;2/0;POLYAMIDE BLUE";PCS;98.00;24.00;0.00;;;122.00;;;0.00;46.00;100000.00;100000.00;;;;52.00;24.00;;;;76.00;5200000.00;2400000.00;0.00;0.00;0.00;7600000.00;
123;OPTIME 2/0;PCS;0.00;119.00;0.00;;;119.00;;;0.00;0.00;;100000.00;;;;;119.00;;;;119.00;0.00;11900000.00;0.00;0.00;0.00;11900000.00;
124;OPTIME 3/0;PCS;0.00;113.00;0.00;;;113.00;;;0.00;0.00;;100000.00;;;;;113.00;;;;113.00;0.00;11300000.00;0.00;0.00;0.00;11300000.00;
125;OPTIME 4/0;PCS;0.00;118.00;0.00;;;118.00;;;0.00;0.00;;100000.00;;;;;118.00;;;;118.00;0.00;11800000.00;0.00;0.00;0.00;11800000.00;
126;OPTIME 5/0;PCS;0.00;89.00;0.00;;;89.00;;;0.00;36.00;129461.00;100000.00;;;;;53.00;;;;53.00;0.00;5300000.00;0.00;0.00;0.00;5300000.00;
127;PATIENT?S WASHCLOTH;BKS;;;;120.00;;120.00;;;0.00;0.00;;;;12600.00;;;;;120.00;;120.00;0.00;0.00;0.00;1512000.00;0.00;1512000.00;
128;PEN LIGHT;PCS;0.00;8.00;0.00;;;8.00;;;0.00;0.00;;32000.00;;;;;8.00;;;;8.00;0.00;256000.00;0.00;0.00;0.00;256000.00;
129;POT SALEP 30 GR;PCS;0.00;0.00;578.00;;;578.00;;;0.00;20.00;;;1040.00;;;;;558.00;;;558.00;0.00;0.00;580320.00;0.00;0.00;580320.00;
130;POT SALEP 50 GR;PCS;0.00;0.00;1510.00;;;1510.00;;;0.00;0.00;;;1530.00;;;;;1510.00;;;1510.00;0.00;0.00;2310300.00;0.00;0.00;2310300.00;
131;PREMILENE 1 HR 40 BLUE 100 CM;PCS;0.00;0.00;35.00;;;35.00;;;0.00;0.00;;;102000.00;;;;;35.00;;;35.00;0.00;0.00;3570000.00;0.00;0.00;3570000.00;
132;PREMILENE 4/0 DS 16 REVERSE CUTTING;PCS;0.00;0.00;;72.00;;72.00;36.00;;36.00;0.00;;;100000.00;146000.00;145000.00;;;;72.00;36.00;108.00;0.00;0.00;0.00;10512000.00;5220000.00;15732000.00;
133;PREMILENE 5/0 DS 12 REVERSE CUTTING;PCS;0.00;0.00;;36.00;;36.00;;;0.00;5.00;;;121500.00;168000.00;;;;;31.00;;31.00;0.00;0.00;0.00;5208000.00;0.00;5208000.00;
134;PREMILENE 8/0 2XDRMV 8;PCS;0.00;0.00;35.00;;;35.00;;;0.00;3.00;;;299000.00;;;;;32.00;;;32.00;0.00;0.00;9568000.00;0.00;0.00;9568000.00;
135;PUMISE;BKS;0.00;0.00;14.00;;;14.00;;;0.00;0.00;;;54265.00;;;;;14.00;;;14.00;0.00;0.00;759710.00;0.00;0.00;759710.00;
136;SAFIL 5/0 DS 16;PCS;0.00;0.00;15.00;;;15.00;;;0.00;0.00;;;91000.00;;;;;15.00;;;15.00;0.00;0.00;1365000.00;0.00;0.00;1365000.00;
137;SAFIL 5/0 HR 17;PCS;0.00;0.00;12.00;;;12.00;;;0.00;0.00;;;106000.00;;;;;12.00;;;12.00;0.00;0.00;1272000.00;0.00;0.00;1272000.00;
??????????????????;SAFIL 0 HR 37S;PCS;0.00;0.00;;212.00;;212.00;;;0.00;78.00;;;85000.00;155600.00;;;;;134.00;;134.00;0.00;0.00;0.00;20850400.00;0.00;20850400.00;
139;SCANDONEX 2%;BOX;;;;16.00;;16.00;;;0.00;0.00;;;;1948000.00;;;;;16.00;;16.00;0.00;0.00;0.00;31168000.00;0.00;31168000.00;
140;SELF CURING  LIQUID ;SET;0.00;;0.00;3.00;;3.00;;;0.00;0.00;;90000.00;;139000.00;;;;;3.00;;3.00;0.00;0.00;0.00;417000.00;0.00;417000.00;
141;SELF CURING POWDER ;SET;0.00;3.00;0.00;1.00;;4.00;;;0.00;0.00;;111000.00;111000.00;166000.00;;;3.00;;1.00;;4.00;0.00;333000.00;0.00;166000.00;0.00;499000.00;
142;SELF CURING LIQ + POW (HILLOND);SET;;;;;;0.00;5.00;;5.00;0.00;;;;;580000.00;;;;;5.00;5.00;0.00;0.00;0.00;0.00;2900000.00;2900000.00;
143;SEPONTODON /ENDOMETHASON;BOX;0.00;0.00;4.00;;;4.00;;;0.00;0.00;;;882210.00;;;;;4.00;;;4.00;0.00;0.00;3528840.00;0.00;0.00;3528840.00;
144;SILK BLACK NO 4-0;BOX;0.00;5.00;0.00;;;5.00;;;0.00;0.00;;846000.00;;;;;5.00;;;;5.00;0.00;4230000.00;0.00;0.00;0.00;4230000.00;
145;SIKAT TABUNG;PCS;;;;;;0.00;7.00;;7.00;0.00;;;;;12650.00;;;;;7.00;7.00;0.00;0.00;0.00;0.00;88550.00;88550.00;
146;SLANG O2 BAYI PREMATUR;pcs;0.00;0.00;47.00;;;47.00;;;0.00;29.00;;;20177.00;;;;;18.00;;;18.00;0.00;0.00;363186.00;0.00;0.00;363186.00;
147;SKIND FOLD MANUAL;pcs;0.00;0.00;1.00;;;1.00;;;0.00;0.00;;;98672.00;;;;;1.00;;;1.00;0.00;0.00;98672.00;0.00;0.00;98672.00;
148;SKIND FOLD DIGITAL;pcs;0.00;0.00;1.00;;;1.00;;;0.00;0.00;;;166705.00;;;;;1.00;;;1.00;0.00;0.00;166705.00;0.00;0.00;166705.00;
149;SODALINE ;GLN/5;;0.00;0.00;3.00;;3.00;;;0.00;0.00;;;;1836000.00;;;;;3.00;;3.00;0.00;0.00;0.00;5508000.00;0.00;5508000.00;
150;SOFTBAN 7.5 CM X 2.75 CM;PCS;0.00;111.00;0.00;;;111.00;;;0.00;1.00;;32000.00;;;;;110.00;;;;110.00;0.00;3520000.00;0.00;0.00;0.00;3520000.00;
151;SOFTBAN 10 CM X 2.75 CM;PCS;0.00;130.00;0.00;;;130.00;;;0.00;7.00;;43000.00;;;;;123.00;;;;123.00;0.00;5289000.00;0.00;0.00;0.00;5289000.00;
152;SOFTBAN 15 CM X 2.75 CM;PCS;;;;;;0.00;75.00;;75.00;0.00;;;;;67700.00;;;;;75.00;75.00;0.00;0.00;0.00;0.00;5077500.00;5077500.00;
153;"SOLARE A1;A2;A3 ANTERIOR";SET;0.00;0.00;5.00;;;5.00;;;0.00;0.00;;;1428605.00;;;;;5.00;;;5.00;0.00;0.00;7143025.00;0.00;0.00;7143025.00;
154;SOLARE A3 ANTERIOR;PCS;;;;1.00;;1.00;;;0.00;0.00;;;;389000.00;;;;;1.00;;1.00;0.00;0.00;0.00;389000.00;0.00;389000.00;
155;SOLARE A3 POSTERIOR;PCS;;;;1.00;;1.00;;;0.00;0.00;;;;389000.00;;;;;1.00;;1.00;0.00;0.00;0.00;389000.00;0.00;389000.00;
156;SOLARE A2 POSTERIOR;PCS;;;;1.00;;1.00;;;0.00;0.00;;;;389000.00;;;;;1.00;;1.00;0.00;0.00;0.00;389000.00;0.00;389000.00;
157;"SPECIALIS STOKINET 3"" 7.5 CM X 22.8 CM";ROLL;1.00;0.00;0.00;;;1.00;;;0.00;0.00;521445.00;;;;;1.00;;;;;1.00;521445.00;0.00;0.00;0.00;0.00;521445.00;
158;"SPECIALIS STOKINET 4"" 10 CM X 22.8 CM";ROLL;2.00;0.00;0.00;;;2.00;;;0.00;0.00;625735.00;;;;;2.00;;;;;2.00;1251470.00;0.00;0.00;0.00;0.00;1251470.00;
159;SPIRITUS;BTL/1L;0.00;0.00;9.00;5.00;;14.00;;;0.00;0.00;;;24000.00;69000.00;;;;9.00;5.00;;14.00;0.00;0.00;216000.00;345000.00;0.00;561000.00;
160;SUCTION CTHETER 10;PCS;0.00;16.00;110.00;;;126.00;;;0.00;5.00;;19000.00;20875.00;;;;11.00;110.00;;;121.00;0.00;209000.00;2296250.00;0.00;0.00;2505250.00;
161;SUCTION CATHETER 14;PCS;0.00;;110.00;;;110.00;;;0.00;11.00;;19000.00;20875.00;;;;;99.00;;;99.00;0.00;0.00;2066625.00;0.00;0.00;2066625.00;
162;SUCTION CATHETER 16;PCS;0.00;;58.00;;;58.00;;;0.00;6.00;;19000.00;20875.00;;;;;52.00;;;52.00;0.00;0.00;1085500.00;0.00;0.00;1085500.00;
163;"TENSOPLAST STK ADULT (3"")";BOX;;;;16.00;;16.00;;;0.00;3.00;;;;208000.00;;;;;13.00;;13.00;0.00;0.00;0.00;2704000.00;0.00;2704000.00;
164;"TENSOPLAST STK CHILD (2"")";BOX;;;;30.00;;30.00;;;0.00;0.00;;;;139000.00;;;;;30.00;;30.00;0.00;0.00;0.00;4170000.00;0.00;4170000.00;
165;TERUMO SYRINGE CATHETER TIP 50 ML;PCS;0.00;0.00;17.00;;;17.00;;;0.00;12.00;;;14407.00;;;;;5.00;;;5.00;0.00;0.00;72035.00;0.00;0.00;72035.00;
166;TERMOMETER DIGITAL;PCS;;;;;;0.00;120.00;;120.00;2.00;;;;;32000.00;;;;;118.00;118.00;0.00;0.00;0.00;0.00;3776000.00;3776000.00;
167;TERMOMETER RAKSA;PCS;;;;;;0.00;120.00;;120.00;3.00;;;;;15000.00;;;;;117.00;117.00;0.00;0.00;0.00;0.00;1755000.00;1755000.00;
168;TERMOMETER RECTAL;PCS;0.00;21.00;0.00;;;21.00;;;0.00;0.00;;8000.00;;;;;21.00;;;;21.00;0.00;168000.00;0.00;0.00;0.00;168000.00;
169;TISSUE GULUNG;PCS;;;;;;0.00;839.00;;839.00;33.00;;;;;5000.00;;;;;806.00;806.00;0.00;0.00;0.00;0.00;4030000.00;4030000.00;
170;UROGRADE/UROBAG 2000;PCS;0.00;239.00;0.00;;;239.00;;;0.00;5.00;;82000.00;;;;;234.00;;;;234.00;0.00;19188000.00;0.00;0.00;0.00;19188000.00;
171;VASELINE ;KG;0.00;0.00;14.00;;;14.00;;;0.00;0.00;;;76532.00;;;;;14.00;;;14.00;0.00;0.00;1071448.00;0.00;0.00;1071448.00;
172;"VICRYL 3-0;  26 mm 1/2c ROUND BOIED; 75 cm";PCS;101.00;0.00;0.00;;;101.00;;;0.00;3.00;141300.00;;;;;98.00;;;;;98.00;13847400.00;0.00;0.00;0.00;0.00;13847400.00;
173;WASLAP;PCC;0.00;;67.00;;;67.00;;;0.00;0.00;;11000.00;11240.00;;;;;67.00;;;67.00;0.00;0.00;753080.00;0.00;0.00;753080.00;
174;ZINK PHOSPHATE SEMEN POWDER;BTL;0.00;0.00;1.00;2.00;;3.00;3.00;;3.00;0.00;;;240030.00;229000.00;335000.00;;;1.00;2.00;3.00;6.00;0.00;0.00;240030.00;458000.00;1005000.00;1703030.00;
LABORATORIUM E-CATALOG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;ALKOHOL SWAB;BOX;;;;;30.00;30.00;;;0.00;13.00;;;;;14268.00;;;;;17.00;17.00;0.00;0.00;0.00;0.00;242556.00;242556.00;
2;ANTI SERA B (GOLONGAN DARAH);KIT;;;;;2.00;2.00;;;0.00;2.00;;;;;150000.00;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
3;BLOOD LANCET;BOX;;;;5.00;;5.00;43.00;;43.00;2.00;;;;16023.00;15295.00;;;;3.00;43.00;46.00;0.00;0.00;0.00;48069.00;657685.00;705754.00;
4;COM SERUM (ANTI HUMAN) 10 ML;BTL;;;;;3.00;3.00;;;0.00;3.00;;;;;400000.00;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
5;CUPRI SULFAT;BTL;;;;;3.00;3.00;;;0.00;2.00;;;;;350000.00;;;;;1.00;1.00;0.00;0.00;0.00;0.00;350000.00;350000.00;
6;HDL CHOLESTEROL QCA;KIT;;;;;2.00;2.00;;;0.00;2.00;;;;;527100.00;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
7;LYSE MYTIC;BTL;;;;;1.00;1.00;;;0.00;1.00;;;;;4700000.00;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
8;FEBRILE ANTIGEN HA (WIDAL);BTL;;;;;1.00;1.00;;;0.00;1.00;;;;;180000.00;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
9;FEBRILE ANTIGEN O (WIDAL);BTL;;;;;1.00;1.00;;;0.00;1.00;;;;;180000.00;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
10;FEBRILE ANTIGEN OA (WIDAL);BTL;;;;;1.00;1.00;;;0.00;1.00;;;;;180000.00;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
11;FEBRILE ANTIGEN OB (WIDAL);BTL;;;;;1.00;1.00;;;0.00;1.00;;;;;180000.00;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
12;GLUCOSE QCA;KIT;;;;;2.00;2.00;;;0.00;0.00;;;;;1190700.00;;;;;2.00;2.00;0.00;0.00;0.00;0.00;2381400.00;2381400.00;
13;HBSAG;PCS;;;;;200.00;200.00;;;0.00;200.00;;;;;9000.00;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
14;HCG (TEST KEHAMILAN);PCS;;;;;100.00;100.00;;;0.00;100.00;;;;;5000.00;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
15;NEEDLE VACUTAINER (22G);PCS;;;;;;0.00;9600.00;;9600.00;200.00;;;;;1228.00;;;;;9400.00;9400.00;0.00;0.00;0.00;0.00;11543200.00;11543200.00;
16;PLESTERIN NON WOVEN;BOX;;;;;;0.00;59.00;;59.00;4.00;;;;;32340.00;;;;;55.00;55.00;0.00;0.00;0.00;0.00;1778700.00;1778700.00;
17;SERISCANN NORMAL;KIT;;;;;2.00;2.00;;;0.00;2.00;;;;;686700.00;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
18;SGOT QCA;KIT;;;;;1.00;1.00;;;0.00;1.00;;;;;1904700.00;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
19;SGPT QCA;KIT;;;;;1.00;1.00;;;0.00;1.00;;;;;1904700.00;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
20;ST REAGENT PEWARNA RAPIT;KIT;;;;;1.00;1.00;;;0.00;1.00;;;;;1683600.00;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
21;TABUNG K3 EDTA PLASTIK 3 ML (TABUNG UNGU);BOX;;;;;1.00;1.00;60.00;;60.00;11.00;;;;;169092.00;;;;;50.00;50.00;0.00;0.00;0.00;0.00;8454600.00;8454600.00;
22;TABUNG RED CLOT ACTIVATOR (TABUNG MERAH);BOX;;;;;;0.00;24.00;;24.00;3.00;;;;;159390.00;;;;;21.00;21.00;0.00;0.00;0.00;0.00;3347190.00;3347190.00;
23;TEST AMP (NARKOBA);PCS;;;;;75.00;75.00;;;0.00;75.00;;;;;62700.00;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
24;URINE STRIP;BTL;;;;;1.00;1.00;;;0.00;1.00;;;;;450000.00;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
25;URIC ACID;KIT;;;;;3.00;3.00;;;0.00;2.00;;;;;1541400.00;;;;;1.00;1.00;0.00;0.00;0.00;0.00;1541400.00;1541400.00;
LABORATORIUM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;ALBUMIN QCA;KIT;;;;;;0.00;2.00;;2.00;1.00;;;;;1630000.00;;;;;1.00;1.00;0.00;0.00;0.00;0.00;1630000.00;1630000.00;
2;"HCL 0;1 N 500 ML";BOTOL;2.00;4.00;0.00;;;6.00;;;0.00;0.00;100000.00;113300.00;;;;2.00;4.00;;;;6.00;200000.00;453200.00;0.00;0.00;0.00;653200.00;
3;"HCL 0;1 N 100 ML";BTL/100ML;;;;;;0.00;1.00;;1.00;0.00;;;;;95000.00;;;;;1.00;1.00;0.00;0.00;0.00;0.00;95000.00;95000.00;
4;EDTA 10 %  500 ML;BOTOL;0.00;;1.00;;;1.00;;;0.00;0.00;;1312300.00;1830518.00;;;;;1.00;;;1.00;0.00;0.00;1830518.00;0.00;0.00;1830518.00;
5;EDTA 10 %  100 ML;BTL/100ML;;;;;;0.00;1.00;;1.00;0.00;;;;;415000.00;;;;;1.00;1.00;0.00;0.00;0.00;0.00;415000.00;415000.00;
6;"EOSIN 2 %; 500 ML";BOTOL;3.00;0.00;0.00;;;3.00;;;0.00;0.00;121000.00;;;;;3.00;;;;;3.00;363000.00;0.00;0.00;0.00;0.00;363000.00;
7;"EOSIN 2 %; 100 ML";BTL/100ML;;;;;;0.00;1.00;;1.00;0.00;;;;;776000.00;;;;;1.00;1.00;0.00;0.00;0.00;0.00;776000.00;776000.00;
8;ELEKTROLIT;KIT;;;;;;0.00;2.00;;2.00;1.00;;;;;4705000.00;;;;;1.00;1.00;0.00;0.00;0.00;0.00;4705000.00;4705000.00;
9;HEMATOLOGI CLEANER 100 ML;BTL;;;;;;0.00;10.00;;10.00;2.00;;;;;2275000.00;;;;;8.00;8.00;0.00;0.00;0.00;0.00;18200000.00;18200000.00;
10;ST.REAGEN PEWARNA RAPID;BTL;0.00;0.00;;1.00;;1.00;;;0.00;1.00;;;619862.00;619000.00;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
11;METANOL 500 ML;BOTOL;3.00;5.00;0.00;;;8.00;;;0.00;0.00;79000.00;88000.00;;;;3.00;5.00;;;;8.00;237000.00;440000.00;0.00;0.00;0.00;677000.00;
12;ALBUMIN ;KIT;0.00;0.00;2.00;;;2.00;;;0.00;1.00;;;3294725.00;;;;;1.00;;;1.00;0.00;0.00;3294725.00;0.00;0.00;3294725.00;
13;GIEMZA;BTL 500 ML;0.00;0.00;2.00;;;2.00;1.00;;1.00;0.00;;;1236538.00;;2365000.00;;;2.00;;1.00;3.00;0.00;0.00;2473076.00;0.00;2365000.00;4838076.00;
14;GLUCOSE LIQ;KIT;;;;;;0.00;10.00;;10.00;0.00;;;;;1500000.00;;;;;10.00;10.00;0.00;0.00;0.00;0.00;15000000.00;15000000.00;
15;GLUCOSE STRIP TES;TUBE/50;;;;;;0.00;4.00;;4.00;1.00;;;;;565000.00;;;;;3.00;3.00;0.00;0.00;0.00;0.00;1695000.00;1695000.00;
16;SGOT;KIT;;;;;;0.00;5.00;;5.00;0.00;;;;;2400000.00;;;;;5.00;5.00;0.00;0.00;0.00;0.00;12000000.00;12000000.00;
17;SGPT;KIT;;;;;;0.00;5.00;;5.00;0.00;;;;;2400000.00;;;;;5.00;5.00;0.00;0.00;0.00;0.00;12000000.00;12000000.00;
18;BUVIN ALBUMIN 22%;BTL/10ML;;;;;;0.00;50.00;;50.00;7.00;;;;;253000.00;;;;;43.00;43.00;0.00;0.00;0.00;0.00;10879000.00;10879000.00;
19;BIOLABO EXATROL-N (Normal Level);Box 10 x 5 ml;0.00;0.00;0.00;1.00;;1.00;;;0.00;0.00;;;;4881000.00;;;;;1.00;;1.00;0.00;0.00;0.00;4881000.00;0.00;4881000.00;
20;CHOLESTEROL TOTAL;KIT;;;;;;0.00;5.00;;5.00;0.00;;;;;1630000.00;;;;;5.00;5.00;0.00;0.00;0.00;0.00;8150000.00;8150000.00;
21;CHOLESTEROL HDL;KIT;;;;;;0.00;2.00;;2.00;0.00;;;;;10915000.00;;;;;2.00;2.00;0.00;0.00;0.00;0.00;21830000.00;21830000.00;
22;CHOLESTEROL LDL;KIT;;;;;;0.00;2.00;;2.00;0.00;;;;;12935000.00;;;;;2.00;2.00;0.00;0.00;0.00;0.00;25870000.00;25870000.00;
23;CLEANER MYTHIC 18;BTL/1L;;;;;;0.00;15.00;;15.00;3.00;;;;;3642000.00;;;;;12.00;12.00;0.00;0.00;0.00;0.00;43704000.00;43704000.00;
